1.038181134305437237e+00,3.929871633946756537e-01,3.618656238595803210e-01
1.047883761728852781e+00,3.966599406226632984e-01,3.618656238595751584e-01
1.057586389152268325e+00,4.003327178506508877e-01,3.618656238595727159e-01
1.067289016575683425e+00,4.040054950786385324e-01,3.618656238595777674e-01
1.076991643999098303e+00,4.076782723066261216e-01,3.618656238595803210e-01
1.086694271422513625e+00,4.113510495346137108e-01,3.618656238595727159e-01
1.096396898845929169e+00,4.150238267626013555e-01,3.618656238595777674e-01
1.106099526269344713e+00,4.186966039905890002e-01,3.618656238595701624e-01
1.115802153692759813e+00,4.223693812185767005e-01,3.618656238595853170e-01
1.125504781116175135e+00,4.260421584465642342e-01,3.618656238595727159e-01
1.135207408539590457e+00,4.297149356745517679e-01,3.618656238595727159e-01
1.144910035963005557e+00,4.333877129025394126e-01,3.618656238595777674e-01
1.154612663386420879e+00,4.370604901305270573e-01,3.618656238595803210e-01
1.164315290809836423e+00,4.407332673585147576e-01,3.618656238595751584e-01
1.174017918233251745e+00,4.444060445865023468e-01,3.618656238595727159e-01
1.183720545656666845e+00,4.480788218144899915e-01,3.618656238595853170e-01
1.193423173080082167e+00,4.517515990424776362e-01,3.618656238595727159e-01
1.203125800503497267e+00,4.554243762704651699e-01,3.618656238595727159e-01
1.212828427926912811e+00,4.590971534984528701e-01,3.618656238595777674e-01
1.222531055350328355e+00,4.627699307264405704e-01,3.618656238595827634e-01
1.232233682773743455e+00,4.664427079544281041e-01,3.618656238595727159e-01
1.241936310197158777e+00,4.701154851824157488e-01,3.618656238595727159e-01
1.251638937620573877e+00,4.737882624104033380e-01,3.618656238595777674e-01
1.261341565043989199e+00,4.774610396383909272e-01,3.618656238595803210e-01
1.271044192467404743e+00,4.811338168663785719e-01,3.618656238595751584e-01
1.280746819890820065e+00,4.848065940943662167e-01,3.618656238595727159e-01
1.290449447314235387e+00,4.884793713223538059e-01,3.618656238595727159e-01
1.300152074737650487e+00,4.921521485503413951e-01,3.618656238595853170e-01
1.309854702161065809e+00,4.958249257783289843e-01,3.618656238595727159e-01
1.319557329584481131e+00,4.994977030063167400e-01,3.618656238595777674e-01
1.329259957007896675e+00,5.031704802343043292e-01,3.618656238595701624e-01
1.338962584431311997e+00,5.068432574622918629e-01,3.618656238595853170e-01
1.348665211854726875e+00,5.105160346902796187e-01,3.618656238595777674e-01
1.358367839278142419e+00,5.141888119182670414e-01,3.618656238595677199e-01
1.368070466701557519e+00,5.178615891462547971e-01,3.618656238595777674e-01
1.377773094124972841e+00,5.215343663742423308e-01,3.618656238595853170e-01
1.387475721548388385e+00,5.252071436022300865e-01,3.618656238595701624e-01
1.397178348971803707e+00,5.288799208302176202e-01,3.618656238595777674e-01
1.406880976395219252e+00,5.325526980582052650e-01,3.618656238595677199e-01
1.416583603818634129e+00,5.362254752861929097e-01,3.618656238595853170e-01
1.426286231242049451e+00,5.398982525141805544e-01,3.618656238595777674e-01
1.435988858665464996e+00,5.435710297421680881e-01,3.618656238595677199e-01
1.445691486088880096e+00,5.472438069701557328e-01,3.618656238595877594e-01
1.455394113512295418e+00,5.509165841981433775e-01,3.618656238595677199e-01
1.465096740935710740e+00,5.545893614261310223e-01,3.618656238595777674e-01
1.474799368359125840e+00,5.582621386541186670e-01,3.618656238595777674e-01
1.484501995782540940e+00,5.619349158821060897e-01,3.618656238595753249e-01
1.494204623205956484e+00,5.656076931100938454e-01,3.618656238595777674e-01
1.503907250629372028e+00,5.692804703380816012e-01,3.618656238595801544e-01
1.513609878052787128e+00,5.729532475660691349e-01,3.618656238595677199e-01
1.523312505476202450e+00,5.766260247940566686e-01,3.618656238595853170e-01
1.533015132899617772e+00,5.802988020220443133e-01,3.618656238595777674e-01
1.542717760323033316e+00,5.839715792500319580e-01,3.618656238595677199e-01
1.552420387746448638e+00,5.876443564780197137e-01,3.618656238595801544e-01
1.562123015169863738e+00,5.913171337060072474e-01,3.618656238595753249e-01
1.571825642593279060e+00,5.949899109339948922e-01,3.618656238595777674e-01
1.581528270016694160e+00,5.986626881619824259e-01,3.618656238595777674e-01
1.591230897440109482e+00,6.023354653899700706e-01,3.618656238595677199e-01
1.600933524863525026e+00,6.060082426179577153e-01,3.618656238595853170e-01
1.610636152286940348e+00,6.096810198459452490e-01,3.618656238595701624e-01
1.620338779710355670e+00,6.133537970739328937e-01,3.618656238595777674e-01
1.630041407133770992e+00,6.170265743019205384e-01,3.618656238595777674e-01
1.639744034557185870e+00,6.206993515299081832e-01,3.618656238595753249e-01
1.649446661980601414e+00,6.243721287578958279e-01,3.618656238595777674e-01
1.659149289404016736e+00,6.280449059858834726e-01,3.618656238595777674e-01
1.668851916827432280e+00,6.317176832138711173e-01,3.618656238595701624e-01
1.678554544250847602e+00,6.353904604418587621e-01,3.618656238595853170e-01
1.688257171674262480e+00,6.390632376698465178e-01,3.618656238595777674e-01
1.697959799097678024e+00,6.427360148978339405e-01,3.618656238595677199e-01
1.707662426521093346e+00,6.464087921258214742e-01,3.618656238595777674e-01
1.717365053944508446e+00,6.500815693538091189e-01,3.618656238595853170e-01
1.727067681367923990e+00,6.537543465817968746e-01,3.618656238595701624e-01
1.736770308791339312e+00,6.574271238097845194e-01,3.618656238595777674e-01
1.746472936214754412e+00,6.610999010377720531e-01,3.618656238595753249e-01
1.756175563638169734e+00,6.647726782657596978e-01,3.618656238595777674e-01
1.765878191061584834e+00,6.684454554937473425e-01,3.618656238595777674e-01
1.775580818485000378e+00,6.721182327217349872e-01,3.618656238595677199e-01
1.785283445908415700e+00,6.757910099497225209e-01,3.618656238595877594e-01
1.794986073331831022e+00,6.794637871777101656e-01,3.618656238595677199e-01
1.804688700755246344e+00,6.831365644056979214e-01,3.618656238595777674e-01
1.814391328178661666e+00,6.868093416336854551e-01,3.618656238595777674e-01
1.824093955602076544e+00,6.904821188616729888e-01,3.618656238595853170e-01
1.833796583025492088e+00,6.941548960896606335e-01,3.618656238595677199e-01
1.843499210448907855e+00,6.978276733176485003e-01,3.618656238595801544e-01
1.853201837872322955e+00,7.015004505456359229e-01,3.618656238595677199e-01
1.862904465295738055e+00,7.051732277736235677e-01,3.618656238595853170e-01
1.872607092719153377e+00,7.088460050016111014e-01,3.618656238595701624e-01
1.882309720142568921e+00,7.125187822295988571e-01,3.618656238595777674e-01
1.892012347565984243e+00,7.161915594575863908e-01,3.618656238595777674e-01
1.901714974989399121e+00,7.198643366855739245e-01,3.618656238595753249e-01
1.911417602412814665e+00,7.235371139135615692e-01,3.618656238595777674e-01
1.921120229836229765e+00,7.272098911415494360e-01,3.618656238595777674e-01
1.930822857259645087e+00,7.308826683695369697e-01,3.618656238595677199e-01
1.940525484683060409e+00,7.345554455975245034e-01,3.618656238595853170e-01
1.950228112106475731e+00,7.382282228255121481e-01,3.618656238595777674e-01
1.959930739529891053e+00,7.419010000534996818e-01,3.618656238595677199e-01
1.969633366953306153e+00,7.455737772814873265e-01,3.618656238595777674e-01
1.979335994376721919e+00,7.492465545094749713e-01,3.618656238595801544e-01
1.989038621800137463e+00,7.529193317374627270e-01,3.618656238595777674e-01
1.998741249223552563e+00,7.565921089654504827e-01,3.618656238595777674e-01
2.008443876646967663e+00,7.602648861934379054e-01,3.618656238595753249e-01
2.018146504070382985e+00,7.639376634214254391e-01,3.618656238595777674e-01
2.027849131493797863e+00,7.676104406494131949e-01,3.618656238595777674e-01
2.037551758917213185e+00,7.712832178774006175e-01,3.618656238595677199e-01
2.047254386340628507e+00,7.749559951053883733e-01,3.618656238595777674e-01
2.056957013764043829e+00,7.786287723333760180e-01,3.618656238595777674e-01
2.066659641187459151e+00,7.823015495613634407e-01,3.618656238595828745e-01
2.076362268610874473e+00,7.859743267893510854e-01,3.618656238595777674e-01
2.086064896034289795e+00,7.896471040173387301e-01,3.618656238595777674e-01
2.095767523457705561e+00,7.933198812453267079e-01,3.618656238595726049e-01
2.105470150881121327e+00,7.969926584733142416e-01,3.618656238595677199e-01
2.115172778304536205e+00,8.006654357013017753e-01,3.618656238595777674e-01
2.124875405727951083e+00,8.043382129292893090e-01,3.618656238595777674e-01
2.134578033151366405e+00,8.080109901572769537e-01,3.618656238595777674e-01
2.144280660574781283e+00,8.116837673852645985e-01,3.618656238595828745e-01
2.153983287998197049e+00,8.153565446132522432e-01,3.618656238595777674e-01
2.163685915421612371e+00,8.190293218412398879e-01,3.618656238595777674e-01
2.173388542845027693e+00,8.227020990692275326e-01,3.618656238595677199e-01
2.183091170268443015e+00,8.263748762972150663e-01,3.618656238595777674e-01
2.192793797691858337e+00,8.300476535252026000e-01,3.618656238595777674e-01
2.202496425115274103e+00,8.337204307531906888e-01,3.618656238595726049e-01
2.212199052538689870e+00,8.373932079811781115e-01,3.618656238595677199e-01
2.221901679962104303e+00,8.410659852091655342e-01,3.618656238595928665e-01
2.231604307385519625e+00,8.447387624371531789e-01,3.618656238595777674e-01
2.241306934808934948e+00,8.484115396651408236e-01,3.618656238595677199e-01
2.251009562232350270e+00,8.520843168931284684e-01,3.618656238595777674e-01
2.260712189655765592e+00,8.557570941211161131e-01,3.618656238595777674e-01
2.270414817079180914e+00,8.594298713491035357e-01,3.618656238595677199e-01
2.280117444502596236e+00,8.631026485770912915e-01,3.618656238595777674e-01
2.289820071926011558e+00,8.667754258050788252e-01,3.618656238595777674e-01
2.299522699349426436e+00,8.704482030330664699e-01,3.618656238595928665e-01
2.309225326772841758e+00,8.741209802610540036e-01,3.618656238595677199e-01
2.318927954196257524e+00,8.777937574890417594e-01,3.618656238595726049e-01
2.328630581619672846e+00,8.814665347170295151e-01,3.618656238595777674e-01
2.338333209043088168e+00,8.851393119450170488e-01,3.618656238595777674e-01
2.348035836466503490e+00,8.888120891730045825e-01,3.618656238595677199e-01
2.357738463889918368e+00,8.924848664009923382e-01,3.618656238595777674e-01
2.367441091313333246e+00,8.961576436289798719e-01,3.618656238595928665e-01
2.377143718736748568e+00,8.998304208569674056e-01,3.618656238595677199e-01
2.386846346160163890e+00,9.035031980849550504e-01,3.618656238595777674e-01
2.396548973583579656e+00,9.071759753129429171e-01,3.618656238595777674e-01
2.406251601006994534e+00,9.108487525409303398e-01,3.618656238595677199e-01
2.415954228430410300e+00,9.145215297689179845e-01,3.618656238595777674e-01
2.425656855853825178e+00,9.181943069969056292e-01,3.618656238595777674e-01
2.435359483277241388e+00,9.218670842248934960e-01,3.618656238595726049e-01
2.445062110700656710e+00,9.255398614528810297e-01,3.618656238595928665e-01
2.454764738124071588e+00,9.292126386808685634e-01,3.618656238595677199e-01
2.464467365547486466e+00,9.328854159088562081e-01,3.618656238595777674e-01
2.474169992970901788e+00,9.365581931368437418e-01,3.618656238595777674e-01
2.483872620394317110e+00,9.402309703648312755e-01,3.618656238595677199e-01
2.493575247817732432e+00,9.439037475928189203e-01,3.618656238595777674e-01
2.503277875241147754e+00,9.475765248208066760e-01,3.618656238595777674e-01
2.512980502664563076e+00,9.512493020487940987e-01,3.618656238595677199e-01
2.522683130087977954e+00,9.549220792767817434e-01,3.618656238595928665e-01
2.532385757511393720e+00,9.585948565047693881e-01,3.618656238595777674e-01
2.542088384934809486e+00,9.622676337327572549e-01,3.618656238595726049e-01
2.551791012358224364e+00,9.659404109607447886e-01,3.618656238595677199e-01
2.561493639781640130e+00,9.696131881887324333e-01,3.618656238595777674e-01
2.571196267205055008e+00,9.732859654167199670e-01,3.618656238595777674e-01
2.580898894628470330e+00,9.769587426447075007e-01,3.618656238595677199e-01
2.590601522051885652e+00,9.806315198726951454e-01,3.618656238595928665e-01
2.600304149475300974e+00,9.843042971006829012e-01,3.618656238595777674e-01
2.610006776898715852e+00,9.879770743286704349e-01,3.618656238595777674e-01
2.619709404322131174e+00,9.916498515566579686e-01,3.618656238595677199e-01
2.629412031745546940e+00,9.953226287846456133e-01,3.618656238595777674e-01
2.639114659168962262e+00,9.989954060126333690e-01,3.618656238595777674e-01
2.648817286592377140e+00,1.002668183240621014e+00,3.618656238595777674e-01
2.658519914015793351e+00,1.006340960468608658e+00,3.618656238595626129e-01
2.668222541439208229e+00,1.010013737696596525e+00,3.618656238595928665e-01
2.677925168862623551e+00,1.013686514924584170e+00,3.618656238595777674e-01
2.687627796286038873e+00,1.017359292152571593e+00,3.618656238595777674e-01
2.697330423709454195e+00,1.021032069380559237e+00,3.618656238595777674e-01
2.707033051132869073e+00,1.024704846608546660e+00,3.618656238595577279e-01
2.716735678556284395e+00,1.028377623836534083e+00,3.618656238595777674e-01
2.726438305979699717e+00,1.032050401064521949e+00,3.618656238595777674e-01
2.736140933403115039e+00,1.035723178292509594e+00,3.618656238595777674e-01
2.745843560826529917e+00,1.039395955520497239e+00,3.618656238595928665e-01
2.755546188249945239e+00,1.043068732748484884e+00,3.618656238595777674e-01
2.765248815673360561e+00,1.046741509976472084e+00,3.618656238595577279e-01
2.774951443096776327e+00,1.050414287204460173e+00,3.618656238595825969e-01
2.784654070520192093e+00,1.054087064432448040e+00,3.618656238595777674e-01
2.794356697943607859e+00,1.057759841660435463e+00,3.618656238595777674e-01
2.804059325367022293e+00,1.061432618888422885e+00,3.618656238595577279e-01
2.806119984181399296e+00,1.070654664308496429e+00,1.350958432772770834e+00
2.806609494011068850e+00,1.081017610395912376e+00,1.523594861840521730e+00
2.807099003840737961e+00,1.091380556483328546e+00,1.523594861840565473e+00
2.807588513670407515e+00,1.101743502570744493e+00,1.523594861840521730e+00
2.808078023500076625e+00,1.112106448658160440e+00,1.523594861840522841e+00
2.808567533329746180e+00,1.122469394745576388e+00,1.523594861840521730e+00
2.809057043159415290e+00,1.132832340832992557e+00,1.523594861840564585e+00
2.809546552989084844e+00,1.143195286920409171e+00,1.523594861840524839e+00
2.810036062818754843e+00,1.153558233007825118e+00,1.523594861840521730e+00
2.810525572648423953e+00,1.163921179095241287e+00,1.523594861840565473e+00
2.811015082478093507e+00,1.174284125182657235e+00,1.523594861840521730e+00
2.811504592307762618e+00,1.184647071270073182e+00,1.523594861840521730e+00
2.811994102137431728e+00,1.195010017357489351e+00,1.523594861840565473e+00
2.812483611967101282e+00,1.205372963444905077e+00,1.523594861840521730e+00
2.812973121796771281e+00,1.215735909532321468e+00,1.523594861840522841e+00
2.813462631626440835e+00,1.226098855619737193e+00,1.523594861840564585e+00
2.813952141456109945e+00,1.236461801707153363e+00,1.523594861840521730e+00
2.814441651285779500e+00,1.246824747794569310e+00,1.523594861840522841e+00
2.814931161115449054e+00,1.257187693881985258e+00,1.523594861840521730e+00
2.815420670945118164e+00,1.267550639969402093e+00,1.523594861840567471e+00
2.815910180774788163e+00,1.277913586056818041e+00,1.523594861840521730e+00
2.816399690604456829e+00,1.288276532144234210e+00,1.523594861840522841e+00
2.816889200434126383e+00,1.298639478231650157e+00,1.523594861840564585e+00
2.817378710263795494e+00,1.309002424319066105e+00,1.523594861840521730e+00
2.817868220093465048e+00,1.319365370406482052e+00,1.523594861840522841e+00
2.818357729923134158e+00,1.329728316493897999e+00,1.523594861840564585e+00
2.818847239752804157e+00,1.340091262581314169e+00,1.523594861840521730e+00
2.819336749582473267e+00,1.350454208668730338e+00,1.523594861840522841e+00
2.819826259412142377e+00,1.360817154756146286e+00,1.523594861840564585e+00
2.820315769241812376e+00,1.371180100843562455e+00,1.523594861840522841e+00
2.820805279071481486e+00,1.381543046930978846e+00,1.523594861840523729e+00
2.821294788901151929e+00,1.391905993018395016e+00,1.523594861840522841e+00
2.821784298730821039e+00,1.402268939105811185e+00,1.523594861840564585e+00
2.822273808560490149e+00,1.412631885193226688e+00,1.523594861840521730e+00
2.822763318390159704e+00,1.422994831280642858e+00,1.523594861840522841e+00
2.823252828219828814e+00,1.433357777368058805e+00,1.523594861840564585e+00
2.823742338049498368e+00,1.443720723455475197e+00,1.523594861840522841e+00
2.824231847879167479e+00,1.454083669542891366e+00,1.523594861840521730e+00
2.824721357708837033e+00,1.464446615630307091e+00,1.523594861840565473e+00
2.825210867538506587e+00,1.474809561717723039e+00,1.523594861840521730e+00
2.825700377368175698e+00,1.485172507805139208e+00,1.523594861840521730e+00
2.826189887197844808e+00,1.495535453892555378e+00,1.523594861840565473e+00
2.826679397027514806e+00,1.505898399979971547e+00,1.523594861840523729e+00
2.827168906857184361e+00,1.516261346067387716e+00,1.523594861840521730e+00
2.827658416686853471e+00,1.526624292154804108e+00,1.523594861840522841e+00
2.828147926516522581e+00,1.536987238242220055e+00,1.523594861840564585e+00
2.828637436346192136e+00,1.547350184329636003e+00,1.523594861840522841e+00
2.829126946175861690e+00,1.557713130417051950e+00,1.523594861840521730e+00
2.829616456005530800e+00,1.568076076504467897e+00,1.523594861840565473e+00
2.830105965835200799e+00,1.578439022591883845e+00,1.523594861840521730e+00
2.830595475664869909e+00,1.588801968679299792e+00,1.523594861840521730e+00
2.831084985494539907e+00,1.599164914766715961e+00,1.523594861840565473e+00
2.831574495324209018e+00,1.609527860854132131e+00,1.523594861840521730e+00
2.832064005153878572e+00,1.619890806941548078e+00,1.523594861840521730e+00
2.832553514983548126e+00,1.630253753028964692e+00,1.523594861840524839e+00
2.833043024813217237e+00,1.640616699116381305e+00,1.523594861840565473e+00
2.833532534642886791e+00,1.650979645203796586e+00,1.523594861840521730e+00
2.834022044472555457e+00,1.661342591291212534e+00,1.523594861840521730e+00
2.834511554302225900e+00,1.671705537378628703e+00,1.523594861840565473e+00
2.835001064131894566e+00,1.682068483466044650e+00,1.523594861840521730e+00
2.835490573961564564e+00,1.692431429553460598e+00,1.523594861840521730e+00
2.835980083791233675e+00,1.702794375640876767e+00,1.523594861840565473e+00
2.836469593620902785e+00,1.713157321728292937e+00,1.523594861840522841e+00
2.836959103450572783e+00,1.723520267815708662e+00,1.523594861840520842e+00
2.837448613280241894e+00,1.733883213903125053e+00,1.523594861840565473e+00
2.837938123109911448e+00,1.744246159990541667e+00,1.523594861840524839e+00
2.838427632939580558e+00,1.754609106077957614e+00,1.523594861840521730e+00
2.838917142769250113e+00,1.764972052165373562e+00,1.523594861840564585e+00
2.839406652598919223e+00,1.775334998252789509e+00,1.523594861840522841e+00
2.839896162428588777e+00,1.785697944340205456e+00,1.523594861840521730e+00
2.840385672258258776e+00,1.796060890427621404e+00,1.523594861840521730e+00
2.840875182087927442e+00,1.806423836515037573e+00,1.523594861840565473e+00
2.841364691917596996e+00,1.816786782602453743e+00,1.523594861840522841e+00
2.841854201747267439e+00,1.827149728689869690e+00,1.523594861840521730e+00
2.842343711576936105e+00,1.837512674777285859e+00,1.523594861840564585e+00
2.842833221406605215e+00,1.847875620864701807e+00,1.523594861840522841e+00
2.843322731236274770e+00,1.858238566952117976e+00,1.523594861840521730e+00
2.843812241065943880e+00,1.868601513039534145e+00,1.523594861840566583e+00
2.844301750895614322e+00,1.878964459126950537e+00,1.523594861840522841e+00
2.844791260725282989e+00,1.889327405214366706e+00,1.523594861840522841e+00
2.845280770554953431e+00,1.899690351301782432e+00,1.523594861840520842e+00
2.845770280384622097e+00,1.910053297389198379e+00,1.523594861840565473e+00
2.846259790214291652e+00,1.920416243476614548e+00,1.523594861840522841e+00
2.846749300043961206e+00,1.930779189564030496e+00,1.523594861840521730e+00
2.847238809873630316e+00,1.941142135651446221e+00,1.523594861840564585e+00
2.847728319703299427e+00,1.951505081738862613e+00,1.523594861840522841e+00
2.848217829532969425e+00,1.961868027826279004e+00,1.523594861840521730e+00
2.848707339362638535e+00,1.972230973913694507e+00,1.523594861840564585e+00
2.849196849192308090e+00,1.982593920001110899e+00,1.523594861840522841e+00
2.849686359021977644e+00,1.992956866088527512e+00,1.523594861840524839e+00
2.850175868851646754e+00,2.003319812175944126e+00,1.523594861840565473e+00
2.850665378681316753e+00,2.013682758263359407e+00,1.523594861840520842e+00
2.851154888510985419e+00,2.024045704350775576e+00,1.523594861840522841e+00
2.851644398340654973e+00,2.034408650438191302e+00,1.523594861840520842e+00
2.852133908170324528e+00,2.044771596525607471e+00,1.523594861840565473e+00
2.852623417999994082e+00,2.055134542613023640e+00,1.523594861840522841e+00
2.853112927829663636e+00,2.065497488700439810e+00,1.523594861840522841e+00
2.853602437659332303e+00,2.075860434787855979e+00,1.523594861840565473e+00
